#{"t_start": 1780992508.287843, "env_id": "None"}
r,l,t,task_success,target
131.573557,21,11157.25735,True,carrot
134.698138,24,11166.161864,True,carrot
133.284048,19,11181.19634,True,carrot
132.393557,18,11193.141669,True,carrot
133.284048,19,11200.13179,True,carrot
132.103557,19,11206.623748,True,carrot
130.93246,19,11212.556393,True,carrot
151.076992,20,11219.205997,True,carrot
148.075049,27,11225.013288,True,carrot
130.352105,25,11231.454842,True,carrot
130.93246,19,11240.259617,True,carrot
133.574048,18,11250.186949,True,carrot
153.046992,20,11258.211622,True,carrot
131.963557,25,11266.130981,True,carrot
133.284048,19,11271.846689,True,carrot
133.24655,20,11277.371439,True,carrot
133.284048,19,11283.306064,True,carrot
171.346161,26,11289.646097,True,carrot
149.3365,22,11295.652658,True,carrot
166.376896,19,11303.512169,True,carrot
127.471789,21,11311.456647,True,carrot
132.162726,21,11322.907546,True,carrot
132.92655,21,11330.826649,True,carrot
131.90246,20,11337.481197,True,carrot
131.032105,18,11344.592615,True,carrot
152.00554,19,11350.943637,True,carrot
130.64246,20,11357.57113,True,carrot
131.563557,20,11365.748471,True,carrot
130.71588,16,11370.826643,True,carrot
152.979494,21,11377.506782,True,carrot
117.711105,19,11383.011119,True,carrot
152.0165,20,11389.983147,True,carrot
129.84246,20,11398.133725,True,carrot
132.92655,21,11405.07091,True,carrot
113.41309,17,11411.903235,True,carrot
134.014048,22,11417.734447,True,carrot
131.873557,20,11423.244637,True,carrot
130.275049,19,11430.410498,True,carrot
133.604048,18,11438.534,True,carrot
132.273952,19,11445.129252,True,carrot
131.684353,29,11453.30454,True,carrot
151.336992,19,11460.384381,True,carrot
133.817042,22,11468.464528,True,carrot
131.383557,22,11477.020835,True,carrot
132.103557,19,11483.943258,True,carrot
130.35246,21,11493.491394,True,carrot
