#{"t_start": 1781100550.140838, "env_id": "None"}
r,l,t,task_success,target
110.620461,37,5155.202529,True,wheat
5.07554,19,5160.612128,False,wheat
105.192936,18,5166.623738,True,wheat
105.341241,28,5173.009258,True,wheat
106.708563,18,5179.065582,True,wheat
100.981789,19,5186.625175,True,wheat
113.466371,22,5193.456046,True,carrot
120.45737,36,5201.194928,True,carrot
22.019834,38,5211.18982,False,carrot
19.48676,34,5218.052777,False,potato
122.676089,40,5225.909526,True,potato
122.747749,41,5233.036456,True,potato
120.958809,33,5240.008195,True,carrot
118.157221,29,5246.573887,True,carrot
119.210656,26,5252.878472,True,carrot
121.631932,36,5259.666478,True,potato
118.267071,19,5266.156652,True,potato
118.064098,22,5272.955276,True,potato
111.332281,55,5281.859545,True,wheat
105.277073,19,5288.707592,True,wheat
105.852726,20,5294.477422,True,wheat
107.525188,27,5302.891126,True,wheat
103.414444,20,5310.032957,True,wheat
112.632258,47,5318.396286,True,wheat
113.970241,17,5324.468402,True,carrot
120.660163,36,5343.934869,True,carrot
117.800274,22,5350.719555,True,carrot
113.388823,17,5356.990865,True,potato
116.441507,21,5363.80404,True,potato
118.827239,27,5372.552108,True,potato
104.752105,17,5379.083827,True,wheat
106.72655,21,5387.799533,True,wheat
107.169335,25,5395.761956,True,wheat
116.463217,23,5401.580575,True,potato
60.875168,200,5422.774904,False,potato
118.007042,21,5432.621129,True,potato
58.844188,200,5453.291272,False,carrot
15.402597,17,5459.877026,False,carrot
117.662929,21,5466.115192,True,carrot
146.701728,101,5477.216992,True,carrot
20.707859,37,5484.877118,False,carrot
120.038317,30,5492.841309,True,carrot
118.33434,30,5499.211514,True,potato
112.657863,19,5504.666673,True,potato
59.565044,200,5524.883536,False,potato
105.099315,17,5530.670921,True,wheat
102.696371,22,5537.389132,True,wheat
107.611234,25,5543.3026,True,wheat
114.728188,41,5551.308365,True,potato
119.269974,27,5557.584653,True,potato
114.898823,18,5563.107696,True,potato
4.209055,19,5568.757026,False,wheat
59.74002,200,5588.285461,False,wheat
107.804166,37,5595.170474,True,wheat
14.589315,21,5601.613512,False,carrot
120.758809,29,5612.145286,True,carrot
127.088986,56,5621.069922,True,carrot
116.790591,25,5626.688805,True,carrot
116.399986,25,5632.822988,True,carrot
118.211082,24,5639.4816,True,carrot
117.727509,35,5646.592097,True,potato
116.101766,23,5654.554023,True,potato
118.196549,33,5661.309805,True,potato
103.993952,21,5666.836291,True,wheat
105.739161,18,5673.108652,True,wheat
105.595049,19,5679.424406,True,wheat
19.06461,33,5685.996364,False,carrot
13.558787,20,5692.583808,False,carrot
122.395439,40,5699.655143,True,carrot
106.910809,39,5706.564034,True,wheat
107.915986,28,5713.03105,True,wheat
104.399228,19,5718.979528,True,wheat
117.100227,20,5726.021406,True,potato
115.49833,21,5731.903412,True,potato
118.87142,27,5739.330043,True,potato
106.182597,17,5746.745413,True,wheat
104.53009,27,5753.889928,True,wheat
102.239131,16,5759.701305,True,wheat
114.547823,24,5766.781115,True,potato
114.082105,18,5773.570495,True,potato
119.187662,29,5782.033886,True,potato
122.045439,35,5789.498261,True,carrot
117.443888,31,5796.469988,True,carrot
