#{"t_start": 1780821122.5057628, "env_id": "None"}
r,l,t,target
87.891914,9,5625.672097,diamond_ore
96.448118,13,5628.707805,diamond_ore
87.501499,9,5632.368182,diamond_ore
99.644113,15,5636.121759,diamond_ore
77.302833,29,5640.057506,diamond_ore
106.38,8,5642.970161,diamond_ore
100.798674,14,5646.651122,diamond_ore
86.786156,12,5649.826117,diamond_ore
74.857765,24,5654.014558,diamond_ore
104.913293,11,5657.057678,diamond_ore
74.284126,29,5662.367581,diamond_ore
101.619973,12,5665.68679,diamond_ore
81.101483,25,5669.52402,diamond_ore
103.693847,11,5672.644253,diamond_ore
97.969519,16,5676.13097,diamond_ore
103.576668,12,5679.525437,diamond_ore
99.926011,13,5684.051197,diamond_ore
93.345966,5,5686.495928,diamond_ore
107.562554,11,5689.739077,diamond_ore
73.155733,34,5694.110588,diamond_ore
92.513626,17,5697.649584,diamond_ore
106.494108,10,5700.995525,diamond_ore
102.421545,13,5704.149329,diamond_ore
101.516206,11,5707.023453,diamond_ore
109.64,6,5709.758634,diamond_ore
107.805966,8,5712.774019,diamond_ore
106.57,8,5716.261351,diamond_ore
104.7,10,5719.315678,diamond_ore
84.8995,15,5722.687973,diamond_ore
98.26,14,5725.979931,diamond_ore
99.788842,14,5729.204225,diamond_ore
96.308928,14,5732.135249,diamond_ore
106.878146,11,5736.29686,diamond_ore
73.657751,31,5740.416282,diamond_ore
89.603371,21,5744.689143,diamond_ore
78.536827,26,5748.522908,diamond_ore
104.888473,10,5751.492669,diamond_ore
90.812035,20,5755.282984,diamond_ore
106.54,6,5758.234352,diamond_ore
107.990472,9,5761.21063,diamond_ore
89.565601,14,5764.424038,diamond_ore
100.49062,14,5767.678035,diamond_ore
80.312604,26,5773.208034,diamond_ore
95.781991,15,5776.433084,diamond_ore
101.681085,13,5779.638004,diamond_ore
77.793328,29,5784.245903,diamond_ore
100.370067,10,5787.209419,diamond_ore
94.572239,19,5790.184616,diamond_ore
103.776128,8,5793.630659,diamond_ore
62.364986,53,5799.424067,diamond_ore
104.317051,10,5803.842365,diamond_ore
103.714063,13,5807.192128,diamond_ore
83.953061,12,5810.776555,diamond_ore
73.716676,48,5816.027587,diamond_ore
92.047638,18,5819.292072,diamond_ore
104.905015,12,5823.950367,diamond_ore
92.585247,19,5827.21999,diamond_ore
106.100492,9,5830.121824,diamond_ore
104.236546,12,5833.600208,diamond_ore
108.771097,7,5836.612289,diamond_ore
95.201401,17,5840.107602,diamond_ore
95.39222,17,5843.843317,diamond_ore
91.17,14,5847.028907,diamond_ore
105.867655,11,5849.947044,diamond_ore
86.869973,22,5853.617738,diamond_ore
94.697187,17,5857.297137,diamond_ore
90.397455,19,5860.642483,diamond_ore
107.509898,9,5863.823145,diamond_ore
111.196458,7,5868.131488,diamond_ore
106.634926,10,5870.845033,diamond_ore
77.240613,21,5874.34493,diamond_ore
98.054632,16,5877.55639,diamond_ore
89.254949,20,5881.619355,diamond_ore
96.8595,14,5884.869612,diamond_ore
95.494475,16,5888.533558,diamond_ore
75.685517,29,5892.464914,diamond_ore
71.794236,29,5896.528958,diamond_ore
90.884658,17,5900.128426,diamond_ore
88.484907,16,5904.757478,diamond_ore
76.391599,28,5908.65249,diamond_ore
109.770492,7,5911.47187,diamond_ore
108.68,7,5914.496118,diamond_ore
92.76,5,5916.997328,diamond_ore
110.160492,7,5920.07624,diamond_ore
102.376625,12,5923.274963,diamond_ore
98.82,13,5926.449783,diamond_ore
89.544292,22,5930.01198,diamond_ore
94.464011,19,5933.597632,diamond_ore
71.296669,38,5938.653211,diamond_ore
102.516828,14,5941.878722,diamond_ore
92.097325,19,5945.603468,diamond_ore
93.925614,20,5949.894503,diamond_ore
96.647286,17,5953.760442,diamond_ore
108.73,7,5956.759549,diamond_ore
99.602504,13,5960.27552,diamond_ore
95.033403,14,5963.119458,diamond_ore
96.781728,17,5966.588058,diamond_ore
104.49258,11,5969.842191,diamond_ore
104.409973,11,5972.949125,diamond_ore
87.382331,21,5977.167383,diamond_ore
99.544358,13,5980.367516,diamond_ore
102.068473,11,5983.547312,diamond_ore
100.591097,13,5986.865449,diamond_ore
105.793442,11,5989.927977,diamond_ore
101.605463,13,5993.246859,diamond_ore
103.247425,14,5997.195318,diamond_ore
97.94,11,6000.356638,diamond_ore
102.635437,13,6003.996326,diamond_ore
108.571097,7,6006.915484,diamond_ore
107.721914,9,6010.051558,diamond_ore
107.400492,8,6013.238757,diamond_ore
97.171078,15,6016.610035,diamond_ore
96.763835,16,6019.809433,diamond_ore
99.0095,13,6023.17753,diamond_ore
83.498154,24,6027.303782,diamond_ore
100.093061,13,6031.661185,diamond_ore
80.77409,10,6034.648707,diamond_ore
56.887824,21,6038.331932,diamond_ore
107.30057,10,6041.359199,diamond_ore
108.986625,9,6044.428516,diamond_ore
95.07,4,6046.878267,diamond_ore
99.501914,13,6050.271948,diamond_ore
107.27,8,6053.109267,diamond_ore
83.871323,22,6056.962227,diamond_ore
76.458097,33,6061.314649,diamond_ore
94.065292,19,6065.364359,diamond_ore
75.842676,31,6069.011114,diamond_ore
84.677288,11,6072.013549,diamond_ore
86.142499,23,6075.510853,diamond_ore
90.265966,7,6078.320266,diamond_ore
85.661914,21,6081.692475,diamond_ore
91.24,6,6084.569249,diamond_ore
99.262335,13,6087.798743,diamond_ore
93.774434,16,6090.879672,diamond_ore
104.753413,10,6093.95691,diamond_ore
85.089974,19,6097.22822,diamond_ore
93.670205,13,6101.257766,diamond_ore
108.457982,9,6104.124917,diamond_ore
109.071588,8,6106.927794,diamond_ore
99.29409,13,6110.853913,diamond_ore
74.3514,24,6114.575346,diamond_ore
65.105785,35,6118.529209,diamond_ore
79.229973,14,6121.476301,diamond_ore
103.253961,12,6124.854601,diamond_ore
91.27409,7,6127.302802,diamond_ore
109.18,7,6130.124554,diamond_ore
83.762624,18,6133.855416,diamond_ore
95.847288,16,6137.043847,diamond_ore
102.511069,13,6140.489994,diamond_ore
106.201569,10,6143.462923,diamond_ore
98.038366,12,6146.588323,diamond_ore
97.981961,17,6150.00418,diamond_ore
88.419348,22,6153.612409,diamond_ore
107.470205,9,6156.785681,diamond_ore
97.715217,12,6161.547984,diamond_ore
96.976106,15,6164.757382,diamond_ore
93.850196,18,6168.22586,diamond_ore
89.056234,10,6171.346446,diamond_ore
99.651558,12,6174.790646,diamond_ore
109.760492,7,6178.30553,diamond_ore
97.969123,16,6181.510388,diamond_ore
74.494725,23,6185.074755,diamond_ore
89.800472,8,6188.013083,diamond_ore
100.317627,13,6191.541634,diamond_ore
76.504023,28,6195.829315,diamond_ore
91.51,5,6198.989363,diamond_ore
93.36,5,6201.469982,diamond_ore
102.7,10,6204.906597,diamond_ore
103.427422,12,6207.991762,diamond_ore
88.93432,20,6211.717412,diamond_ore
86.144187,22,6215.652484,diamond_ore
82.916334,24,6219.556438,diamond_ore
91.346543,20,6223.090587,diamond_ore
93.694187,18,6226.61987,diamond_ore
108.53,7,6229.438488,diamond_ore
98.17,13,6232.82606,diamond_ore
90.310492,7,6235.982058,diamond_ore
102.051512,14,6239.303383,diamond_ore
93.257375,18,6242.916184,diamond_ore
104.278618,11,6245.833032,diamond_ore
95.873364,18,6249.335428,diamond_ore
85.073609,23,6252.607388,diamond_ore
100.031219,13,6256.220226,diamond_ore
98.606452,13,6259.558481,diamond_ore
83.43065,13,6262.544963,diamond_ore
87.643913,13,6265.700706,diamond_ore
90.530518,20,6268.998012,diamond_ore
103.471881,12,6273.615669,diamond_ore
76.118835,12,6276.685054,diamond_ore
85.341108,24,6280.650409,diamond_ore
98.33057,12,6283.946648,diamond_ore
79.334214,21,6288.047104,diamond_ore
89.530362,21,6291.934176,diamond_ore
107.67,8,6295.742198,diamond_ore
103.106053,12,6298.933696,diamond_ore
92.199779,20,6302.49643,diamond_ore
102.082953,13,6307.107175,diamond_ore
94.820472,18,6311.218396,diamond_ore
101.028835,13,6315.842383,diamond_ore
96.486049,13,6318.960786,diamond_ore
87.643442,21,6322.478443,diamond_ore
98.770585,16,6326.664668,diamond_ore
88.596452,19,6330.865604,diamond_ore
88.792426,9,6333.80781,diamond_ore
87.4,7,6338.224626,diamond_ore
93.052708,18,6341.673715,diamond_ore
97.82,13,6344.899238,diamond_ore
104.241499,11,6347.84106,diamond_ore
94.325204,16,6351.338485,diamond_ore
89.653415,21,6354.670042,diamond_ore
103.690472,10,6357.659675,diamond_ore
100.156817,13,6362.512053,diamond_ore
74.061348,30,6366.809834,diamond_ore
91.79,16,6370.281657,diamond_ore
110.26,6,6373.013977,diamond_ore
102.381097,10,6375.982924,diamond_ore
98.750906,16,6379.460701,diamond_ore
96.171499,12,6382.536971,diamond_ore
99.47,14,6385.760433,diamond_ore
98.077786,13,6388.934081,diamond_ore
106.325966,6,6391.527715,diamond_ore
100.82,8,6394.285625,diamond_ore
106.100493,10,6397.043659,diamond_ore
98.394214,10,6400.227135,diamond_ore
80.123265,20,6403.742952,diamond_ore
101.139692,14,6407.042703,diamond_ore
102.127336,12,6410.193583,diamond_ore
99.775926,12,6413.766751,diamond_ore
88.27726,14,6417.154485,diamond_ore
76.351565,30,6423.414409,diamond_ore
99.191606,13,6426.6266,diamond_ore
107.800492,8,6429.43469,diamond_ore
107.02,8,6432.527753,diamond_ore
101.55,10,6435.636,diamond_ore
102.066348,13,6439.324699,diamond_ore
86.603442,9,6442.51778,diamond_ore
93.57857,18,6447.46724,diamond_ore
97.176145,16,6451.220082,diamond_ore
104.609973,11,6454.451303,diamond_ore
105.612099,11,6458.692621,diamond_ore
107.800492,8,6462.970327,diamond_ore
96.317656,12,6466.312176,diamond_ore
106.37,8,6469.527973,diamond_ore
92.16599,19,6473.38289,diamond_ore
103.64,11,6476.728457,diamond_ore
80.269676,13,6480.091864,diamond_ore
102.483442,11,6483.27129,diamond_ore
104.726559,9,6486.391295,diamond_ore
72.071905,40,6490.89934,diamond_ore
99.18,7,6495.142786,diamond_ore
104.187985,11,6498.05902,diamond_ore
95.1,15,6501.807841,diamond_ore
77.665925,27,6506.143968,diamond_ore
79.850601,25,6512.345598,diamond_ore
100.872708,14,6515.446975,diamond_ore
89.37466,18,6518.969288,diamond_ore
104.613913,10,6522.300354,diamond_ore
87.057288,10,6525.192703,diamond_ore
81.963913,25,6529.667919,diamond_ore
102.813913,11,6534.226166,diamond_ore
72.452261,42,6539.02281,diamond_ore
111.470492,6,6541.715393,diamond_ore
110.04,6,6544.475197,diamond_ore
69.4,47,6550.547776,diamond_ore
77.113054,28,6555.513455,diamond_ore
95.581364,12,6558.760412,diamond_ore
93.541502,15,6561.984217,diamond_ore
103.797288,10,6565.228136,diamond_ore
82.324332,26,6569.280248,diamond_ore
99.964639,14,6572.604702,diamond_ore
101.81,10,6575.862605,diamond_ore
111.76,5,6579.444447,diamond_ore
103.567325,12,6582.760555,diamond_ore
97.079878,16,6587.417335,diamond_ore
90.501167,22,6591.091436,diamond_ore
102.43,12,6594.43104,diamond_ore
97.99,11,6597.386547,diamond_ore
104.91,10,6600.276142,diamond_ore
83.841715,12,6603.58648,diamond_ore
74.736342,35,6607.652977,diamond_ore
81.911489,21,6611.061076,diamond_ore
94.559847,18,6616.223445,diamond_ore
74.260727,45,6621.478779,diamond_ore
96.645457,13,6624.956416,diamond_ore
96.305217,13,6628.344895,diamond_ore
83.005256,24,6632.320226,diamond_ore
102.818551,13,6635.506998,diamond_ore
79.501205,28,6640.259774,diamond_ore
97.600764,16,6643.145143,diamond_ore
103.751364,10,6646.182896,diamond_ore
94.118835,17,6650.035246,diamond_ore
104.632035,13,6653.304974,diamond_ore
81.455331,25,6657.486354,diamond_ore
106.47,9,6660.294494,diamond_ore
106.47,8,6663.030096,diamond_ore
105.867051,9,6665.871478,diamond_ore
93.73,12,6669.896037,diamond_ore
95.977288,16,6673.276194,diamond_ore
98.405614,17,6676.786248,diamond_ore
100.157288,13,6680.428585,diamond_ore
63.545285,32,6685.381995,diamond_ore
98.173186,16,6689.195917,diamond_ore
107.69444,9,6692.046299,diamond_ore
98.641069,15,6696.61966,diamond_ore
97.171169,17,6700.298068,diamond_ore
104.75,10,6703.58355,diamond_ore
104.37,9,6706.277587,diamond_ore
107.02,8,6710.769256,diamond_ore
110.44,6,6714.532465,diamond_ore
90.707523,20,6718.200287,diamond_ore
101.668735,13,6723.050072,diamond_ore
87.134834,23,6726.988192,diamond_ore
81.023913,24,6731.062314,diamond_ore
68.554955,38,6735.99665,diamond_ore
73.227922,30,6740.491579,diamond_ore
84.023736,22,6744.509898,diamond_ore
97.965966,14,6747.878795,diamond_ore
83.043366,23,6753.249309,diamond_ore
101.096125,12,6756.413783,diamond_ore
100.334358,14,6759.843309,diamond_ore
91.592812,21,6763.430575,diamond_ore
91.583431,20,6767.111516,diamond_ore
89.804481,22,6771.635445,diamond_ore
111.378127,8,6774.774706,diamond_ore
93.113626,17,6778.173651,diamond_ore
91.365553,20,6781.980681,diamond_ore
95.942969,12,6784.984783,diamond_ore
93.51,15,6788.394606,diamond_ore
79.215107,24,6791.934061,diamond_ore
99.19,11,6795.351212,diamond_ore
104.063847,10,6798.143555,diamond_ore
85.597631,24,6801.961722,diamond_ore
97.823847,14,6805.322745,diamond_ore
92.132944,18,6808.74527,diamond_ore
75.397569,41,6813.220403,diamond_ore
95.526436,12,6816.47942,diamond_ore
100.864187,15,6820.145314,diamond_ore
86.856149,18,6823.996491,diamond_ore
104.691569,11,6826.778704,diamond_ore
107.5,7,6829.714287,diamond_ore
107.065356,9,6833.057605,diamond_ore
109.98,7,6836.00718,diamond_ore
71.375031,43,6841.662558,diamond_ore
92.852504,17,6845.209525,diamond_ore
82.62286,19,6850.502257,diamond_ore
113.01,5,6853.072402,diamond_ore
83.78,7,6855.933797,diamond_ore
107.93,7,6858.947375,diamond_ore
70.430007,33,6862.900268,diamond_ore
94.265364,16,6867.867414,diamond_ore
101.681569,12,6870.785621,diamond_ore
102.532526,12,6873.950371,diamond_ore
109.78,7,6877.042545,diamond_ore
109.321097,7,6879.976351,diamond_ore
81.533576,24,6884.152079,diamond_ore
90.268579,13,6887.618073,diamond_ore
88.739723,18,6891.517042,diamond_ore
90.532614,19,6895.204426,diamond_ore
91.897722,12,6898.306719,diamond_ore
102.211253,14,6901.987121,diamond_ore
98.989503,16,6905.108295,diamond_ore
72.592019,52,6910.718426,diamond_ore
99.5855,15,6914.323076,diamond_ore
78.891848,28,6918.567581,diamond_ore
95.167288,17,6922.210891,diamond_ore
85.173847,10,6926.693452,diamond_ore
92.26,5,6929.384953,diamond_ore
107.112994,9,6932.313439,diamond_ore
98.527677,12,6935.319036,diamond_ore
105.73,8,6938.285043,diamond_ore
106.33,8,6941.322702,diamond_ore
101.843442,12,6944.549649,diamond_ore
94.018874,18,6947.965691,diamond_ore
98.435047,14,6951.026317,diamond_ore
101.304032,15,6954.627587,diamond_ore
103.813913,10,6957.686,diamond_ore
99.415655,14,6961.215819,diamond_ore
99.009481,13,6964.57847,diamond_ore
100.767052,14,6968.201904,diamond_ore
101.029141,10,6971.176756,diamond_ore
98.576945,15,6974.802765,diamond_ore
86.997656,9,6978.050031,diamond_ore
106.57,8,6981.593889,diamond_ore
107.48,7,6984.517531,diamond_ore
97.727605,12,6987.742172,diamond_ore
109.286625,9,6991.027265,diamond_ore
89.942017,22,6994.367512,diamond_ore
108.310492,8,6997.194261,diamond_ore
76.431943,11,7000.330943,diamond_ore
92.04,6,7004.44207,diamond_ore
106.801569,10,7007.649994,diamond_ore
100.742258,15,7011.045427,diamond_ore
74.321241,29,7016.573108,diamond_ore
94.385551,18,7020.946151,diamond_ore
103.131569,12,7024.058086,diamond_ore
101.937288,12,7026.939684,diamond_ore
108.53,7,7031.464677,diamond_ore
102.791097,10,7034.759834,diamond_ore
104.001097,7,7037.61335,diamond_ore
96.47,13,7040.760895,diamond_ore
101.078127,13,7044.53863,diamond_ore
104.488117,12,7047.667422,diamond_ore
96.716559,15,7051.346843,diamond_ore
87.573505,22,7055.921109,diamond_ore
75.194113,35,7060.456154,diamond_ore
96.074686,16,7063.514349,diamond_ore
93.596559,17,7067.359107,diamond_ore
94.99,16,7070.668511,diamond_ore
95.07,4,7073.281688,diamond_ore
89.398814,17,7078.653891,diamond_ore
107.11,9,7081.659623,diamond_ore
99.12,13,7085.931744,diamond_ore
98.9,15,7089.225191,diamond_ore
99.634787,15,7093.011145,diamond_ore
69.882483,32,7097.740273,diamond_ore
100.418473,13,7101.089251,diamond_ore
91.947288,19,7105.239905,diamond_ore
74.297761,30,7109.455544,diamond_ore
93.99,16,7113.602011,diamond_ore
84.107844,25,7117.360106,diamond_ore
92.54795,19,7120.929851,diamond_ore
105.09,6,7123.700063,diamond_ore
102.2,10,7126.695179,diamond_ore
100.906559,11,7130.216741,diamond_ore
88.997617,21,7134.426229,diamond_ore
80.492331,15,7137.937304,diamond_ore
101.607288,13,7141.362328,diamond_ore
81.423913,24,7145.495903,diamond_ore
95.849225,15,7149.026133,diamond_ore
93.137275,18,7152.817864,diamond_ore
93.81294,16,7156.20936,diamond_ore
105.494658,10,7161.506776,diamond_ore
100.170758,15,7165.162418,diamond_ore
102.249973,12,7168.782261,diamond_ore
107.914704,9,7171.793145,diamond_ore
100.177063,13,7175.210054,diamond_ore
71.745882,37,7180.853839,diamond_ore
106.38,8,7183.822908,diamond_ore
91.509426,17,7187.713688,diamond_ore
105.247288,10,7190.903298,diamond_ore
95.218079,15,7194.494779,diamond_ore
95.746568,14,7198.1999,diamond_ore
100.055966,13,7201.864837,diamond_ore
74.510278,22,7206.004047,diamond_ore
69.020415,44,7213.909543,diamond_ore
106.46,9,7216.683126,diamond_ore
91.982394,19,7221.000346,diamond_ore
93.401203,17,7224.858071,diamond_ore
99.23,13,7228.408195,diamond_ore
95.21171,17,7232.404935,diamond_ore
104.560492,7,7235.247126,diamond_ore
106.295966,9,7238.496842,diamond_ore
110.04,6,7241.229051,diamond_ore
85.228405,12,7244.792181,diamond_ore
82.856516,25,7249.820114,diamond_ore
102.320472,11,7253.104473,diamond_ore
98.725689,14,7256.954686,diamond_ore
103.643781,12,7260.960095,diamond_ore
76.145434,32,7265.375113,diamond_ore
95.716906,16,7268.620133,diamond_ore
98.107922,15,7271.861677,diamond_ore
86.751569,10,7275.068772,diamond_ore
109.271588,8,7278.746404,diamond_ore
107.324445,9,7281.52546,diamond_ore
108.09,7,7284.27917,diamond_ore
77.112788,29,7289.080406,diamond_ore
94.390267,19,7292.896158,diamond_ore
91.309202,19,7296.799977,diamond_ore
90.74,6,7299.633108,diamond_ore
105.385217,10,7303.017218,diamond_ore
98.418911,13,7306.245187,diamond_ore
98.646625,13,7309.278136,diamond_ore
75.400154,49,7314.421832,diamond_ore
105.411715,10,7317.708035,diamond_ore
107.277922,9,7320.722138,diamond_ore
100.283913,13,7324.861692,diamond_ore
86.8818,24,7328.75549,diamond_ore
95.836559,15,7331.847032,diamond_ore
95.190835,18,7335.635761,diamond_ore
72.651175,30,7339.828594,diamond_ore
92.925963,19,7343.727835,diamond_ore
73.718025,34,7348.203831,diamond_ore
100.677032,12,7351.292355,diamond_ore
103.207555,13,7355.515644,diamond_ore
101.04,12,7358.27713,diamond_ore
107.93,7,7361.431586,diamond_ore
108.780078,9,7364.572416,diamond_ore
105.990472,9,7367.868652,diamond_ore
94.307377,18,7371.868572,diamond_ore
98.943442,10,7375.130748,diamond_ore
86.54253,23,7378.532292,diamond_ore
99.965217,13,7381.950276,diamond_ore
102.735966,11,7386.063651,diamond_ore
109.965966,7,7390.446921,diamond_ore
78.53,22,7394.465947,diamond_ore
90.941097,18,7397.856328,diamond_ore
98.064358,15,7401.291388,diamond_ore
86.509481,20,7406.010425,diamond_ore
94.029241,20,7409.418072,diamond_ore
101.337922,9,7412.499723,diamond_ore
100.44,12,7415.862149,diamond_ore
94.939436,15,7418.913889,diamond_ore
97.611078,15,7422.483766,diamond_ore
77.75,26,7426.492526,diamond_ore
97.43451,15,7430.413512,diamond_ore
95.543442,15,7434.077301,diamond_ore
97.273914,15,7437.575214,diamond_ore
104.26,10,7440.512195,diamond_ore
109.78,7,7443.552036,diamond_ore
96.56,14,7446.763151,diamond_ore
104.188489,11,7449.902884,diamond_ore
100.536559,13,7453.552677,diamond_ore
98.12,14,7457.02222,diamond_ore
103.875966,11,7460.415679,diamond_ore
109.18,7,7464.468872,diamond_ore
103.96,9,7467.728221,diamond_ore
105.373913,10,7470.38522,diamond_ore
93.391914,17,7473.957581,diamond_ore
98.741078,12,7477.588593,diamond_ore
100.621364,14,7480.673802,diamond_ore
97.74483,15,7484.104469,diamond_ore
103.05358,12,7487.212811,diamond_ore
109.379733,9,7491.664927,diamond_ore
77.179811,28,7495.463783,diamond_ore
101.041606,13,7498.683935,diamond_ore
110.201097,7,7501.848097,diamond_ore
90.988473,14,7505.511287,diamond_ore
67.835141,47,7512.158818,diamond_ore
99.828835,11,7515.16904,diamond_ore
96.656125,16,7518.668334,diamond_ore
87.691097,20,7522.698001,diamond_ore
62.459603,24,7526.895724,diamond_ore
105.224281,11,7529.971332,diamond_ore
100.132475,13,7533.178317,diamond_ore
107.96957,9,7536.186412,diamond_ore
103.031097,10,7539.114122,diamond_ore
92.76,5,7541.559283,diamond_ore
108.57,8,7544.304419,diamond_ore
100.514214,13,7548.582501,diamond_ore
88.178899,21,7552.290507,diamond_ore
110.75,6,7555.056927,diamond_ore
108.88,7,7558.46319,diamond_ore
109.960492,7,7561.35288,diamond_ore
98.900472,13,7564.851815,diamond_ore
79.746091,27,7568.875535,diamond_ore
95.111132,18,7572.947428,diamond_ore
80.711992,17,7576.701856,diamond_ore
88.797202,22,7581.980149,diamond_ore
74.701405,28,7586.572931,diamond_ore
85.043999,24,7590.505763,diamond_ore
84.695218,25,7594.325363,diamond_ore
93.393139,16,7597.726559,diamond_ore
101.706532,13,7601.437644,diamond_ore
96.888579,15,7604.814099,diamond_ore
106.295421,10,7607.579102,diamond_ore
111.56,5,7610.186319,diamond_ore
105.840492,10,7613.358871,diamond_ore
91.24,6,7616.094606,diamond_ore
99.54,12,7619.401058,diamond_ore
104.567347,12,7622.880787,diamond_ore
108.38,8,7625.681258,diamond_ore
97.681914,15,7629.19656,diamond_ore
107.181569,9,7632.135543,diamond_ore
101.756625,12,7635.415797,diamond_ore
95.148489,15,7638.907318,diamond_ore
75.808857,18,7642.516431,diamond_ore
92.885364,20,7645.914456,diamond_ore
86.696022,10,7648.840986,diamond_ore
106.611569,11,7653.482136,diamond_ore
105.0895,10,7658.150532,diamond_ore
106.304214,9,7661.729246,diamond_ore
86.411097,21,7665.732218,diamond_ore
103.543442,10,7668.725755,diamond_ore
111.598284,8,7672.662817,diamond_ore
85.665677,21,7676.069415,diamond_ore
106.851364,10,7679.048077,diamond_ore
80.975433,9,7683.046537,diamond_ore
92.1,5,7686.297542,diamond_ore
97.321118,15,7689.751319,diamond_ore
98.731781,12,7694.285574,diamond_ore
90.121395,20,7697.429829,diamond_ore
85.455434,23,7700.996462,diamond_ore
92.720472,18,7704.513624,diamond_ore
103.821097,11,7707.460668,diamond_ore
97.723914,15,7711.017949,diamond_ore
104.283781,12,7714.195446,diamond_ore
98.76,14,7717.786276,diamond_ore
92.037122,19,7721.77432,diamond_ore
109.18,7,7724.688649,diamond_ore
112.61,5,7727.417253,diamond_ore
105.153442,10,7730.135283,diamond_ore
105.97,9,7734.509155,diamond_ore
97.132383,12,7738.048512,diamond_ore
107.61,9,7741.184489,diamond_ore
104.69,6,7744.089904,diamond_ore
110.21,6,7746.961822,diamond_ore
110.165966,7,7751.116848,diamond_ore
97.438127,12,7753.994854,diamond_ore
87.111363,23,7757.634503,diamond_ore
84.731078,23,7762.698334,diamond_ore
96.447288,15,7767.11868,diamond_ore
107.72,9,7769.746329,diamond_ore
105.366559,10,7773.029711,diamond_ore
101.81,9,7776.00578,diamond_ore
97.016452,14,7780.876932,diamond_ore
99.533442,13,7784.774482,diamond_ore
102.412994,9,7787.934431,diamond_ore
106.6,5,7790.718529,diamond_ore
89.733084,21,7794.634223,diamond_ore
93.405132,18,7798.27898,diamond_ore
76.982708,28,7802.199557,diamond_ore
105.754952,13,7805.424889,diamond_ore
106.76,9,7808.825546,diamond_ore
108.88,7,7811.913704,diamond_ore
104.71,10,7814.910589,diamond_ore
100.369596,15,7818.227947,diamond_ore
93.521781,18,7823.272528,diamond_ore
79.600146,28,7829.079907,diamond_ore
96.485128,18,7832.61812,diamond_ore
88.02,20,7836.83738,diamond_ore
90.900989,19,7841.855844,diamond_ore
95.971967,16,7845.066731,diamond_ore
103.135966,11,7847.931042,diamond_ore
94.094404,17,7851.370984,diamond_ore
100.005247,14,7854.747128,diamond_ore
105.480472,11,7857.748397,diamond_ore
102.000472,13,7860.668077,diamond_ore
78.712804,26,7864.682893,diamond_ore
104.259973,11,7867.869871,diamond_ore
106.253647,10,7870.910365,diamond_ore
88.919389,20,7874.654264,diamond_ore
108.08,7,7879.4049,diamond_ore
95.134214,16,7882.653658,diamond_ore
104.774944,10,7885.95597,diamond_ore
95.706625,12,7889.2518,diamond_ore
109.868127,9,7894.065802,diamond_ore
104.435995,13,7897.181289,diamond_ore
94.950988,19,7901.00969,diamond_ore
85.427133,21,7905.003887,diamond_ore
90.829346,20,7908.098046,diamond_ore
95.233913,13,7911.534117,diamond_ore
104.540749,12,7914.682544,diamond_ore
87.22,8,7918.786063,diamond_ore
109.960492,7,7923.001983,diamond_ore
95.734931,16,7926.693721,diamond_ore
88.420933,19,7930.345474,diamond_ore
84.35234,12,7933.395578,diamond_ore
90.980535,19,7937.045539,diamond_ore
102.127355,13,7940.166933,diamond_ore
108.986625,9,7943.231689,diamond_ore
97.698127,16,7946.928382,diamond_ore
99.883913,14,7951.325703,diamond_ore
76.870467,31,7955.844808,diamond_ore
87.000273,23,7960.761081,diamond_ore
92.04,6,7963.621804,diamond_ore
98.899898,15,7966.997047,diamond_ore
106.52,8,7969.851469,diamond_ore
87.498419,21,7973.261757,diamond_ore
81.048324,21,7977.211092,diamond_ore
97.32,15,7980.770138,diamond_ore
69.27913,57,7986.196428,diamond_ore
102.593913,8,7989.589666,diamond_ore
109.888127,9,7993.665731,diamond_ore
86.497455,19,7997.016135,diamond_ore
106.721588,9,8000.054217,diamond_ore
89.604214,15,8004.774137,diamond_ore
97.069141,15,8008.122396,diamond_ore
104.6,11,8011.20527,diamond_ore
82.497288,24,8014.975572,diamond_ore
106.677655,10,8018.269171,diamond_ore
105.990472,9,8021.524278,diamond_ore
62.132388,31,8025.96059,diamond_ore
105.27,10,8029.117135,diamond_ore
80.629898,22,8033.197619,diamond_ore
100.22,8,8036.257082,diamond_ore
86.067371,25,8041.137574,diamond_ore
90.131152,19,8044.968945,diamond_ore
99.075047,13,8047.927326,diamond_ore
98.42,15,8050.981596,diamond_ore
96.714865,16,8054.509491,diamond_ore
102.693442,11,8059.065822,diamond_ore
104.707982,10,8062.042621,diamond_ore
100.729365,14,8065.471273,diamond_ore
95.34716,13,8069.288358,diamond_ore
97.943626,15,8072.850906,diamond_ore
104.691569,11,8076.152058,diamond_ore
103.33,12,8079.028155,diamond_ore
101.71,10,8081.963722,diamond_ore
90.82,18,8085.757626,diamond_ore
106.11,9,8088.821655,diamond_ore
91.69,18,8091.980622,diamond_ore
90.804292,16,8095.168602,diamond_ore
96.532006,17,8098.738046,diamond_ore
92.496625,18,8102.688763,diamond_ore
106.457052,10,8105.782171,diamond_ore
102.953913,12,8108.804796,diamond_ore
102.37,8,8111.896165,diamond_ore
93.69,17,8115.47072,diamond_ore
100.521569,13,8118.95283,diamond_ore
106.72,8,8123.371106,diamond_ore
104.22,9,8126.229381,diamond_ore
99.058547,12,8130.067609,diamond_ore
95.057982,15,8133.979011,diamond_ore
107.126559,9,8137.420291,diamond_ore
